廣韻韻部順序&廣韻韻部原貌(調整前),小韻序,上字,下字,中古拼音(polyhedron 版),廣韻字頭(覈校後),小韻內字序
入19鐸,3572,盧,各,lak,鵅,25
入19鐸,3572,盧,各,lak,𤻲,26
入19鐸,3572,盧,各,lak,𣧳,27
入19鐸,3572,盧,各,lak,𤽥,28
入19鐸,3572,盧,各,lak,挌,29
入19鐸,3572,盧,各,lak,𪇱,30
入19鐸,3572,盧,各,lak,濼,31
入19鐸,3572,盧,各,lak,袼,32
入19鐸,3572,盧,各,lak,䀩,33
入19鐸,3572,盧,各,lak,𨏒,34
入19鐸,3573,他,各,thak,託,1
入19鐸,3573,他,各,thak,袥,2
入19鐸,3573,他,各,thak,橐,3
入19鐸,3573,他,各,thak,魠,4
入19鐸,3573,他,各,thak,籜,5
入19鐸,3573,他,各,thak,柝,6
入19鐸,3573,他,各,thak,𣟄,7
入19鐸,3573,他,各,thak,拓,8
入19鐸,3573,他,各,thak,馲,9
入19鐸,3573,他,各,thak,𩧐,10
入19鐸,3573,他,各,thak,跅,11
入19鐸,3573,他,各,thak,蘀,12
入19鐸,3573,他,各,thak,𦚈,13
入19鐸,3573,他,各,thak,侂,14
入19鐸,3573,他,各,thak,飥,15
入19鐸,3573,他,各,thak,魄,16
入19鐸,3573,他,各,thak,沰,17
入19鐸,3573,他,各,thak,矺,18
入19鐸,3574,則,落,cak,作,1
入19鐸,3574,則,落,cak,迮,2
入19鐸,3574,則,落,cak,柞,3
入19鐸,3574,則,落,cak,糳,4
入19鐸,3574,則,落,cak,鑿,5
入19鐸,3574,則,落,cak,㘀,6
入19鐸,3575,倉,各,chak,錯,1
入19鐸,3575,倉,各,chak,厝,2
入19鐸,3575,倉,各,chak,䱜,3
入19鐸,3575,倉,各,chak,逪,4
入19鐸,3575,倉,各,chak,剒,5
入19鐸,3575,倉,各,chak,縒,6
入19鐸,3575,倉,各,chak,莡,7
入19鐸,3576,古,落,kak,各,1
入19鐸,3576,古,落,kak,閣,2
入19鐸,3576,古,落,kak,格,3
入19鐸,3576,古,落,kak,胳,4
入19鐸,3576,古,落,kak,袼,5
入19鐸,3577,苦,各,khak,恪,1
入19鐸,3577,苦,各,khak,㤩,2
入19鐸,3577,苦,各,khak,愙,3
入19鐸,3578,五,各,ngak,咢,1
入19鐸,3578,五,各,ngak,愕,2
入19鐸,3578,五,各,ngak,鄂,3
入19鐸,3578,五,各,ngak,諤,4
入19鐸,3578,五,各,ngak,𠟎,5
入19鐸,3578,五,各,ngak,𧊜,6
入19鐸,3578,五,各,ngak,𧍞,7
入19鐸,3578,五,各,ngak,遌,8
入19鐸,3578,五,各,ngak,萼,9
入19鐸,3578,五,各,ngak,鍔,10
入19鐸,3578,五,各,ngak,𡅡,11
入19鐸,3578,五,各,ngak,崿,12
入19鐸,3578,五,各,ngak,鶚,13
入19鐸,3578,五,各,ngak,鰐,14
入19鐸,3578,五,各,ngak,噩,15
入19鐸,3578,五,各,ngak,㗁,16
入19鐸,3578,五,各,ngak,齶,17
入19鐸,3578,五,各,ngak,顎,18
入19鐸,3578,五,各,ngak,𡾙,19
入19鐸,3578,五,各,ngak,鑩,20
入19鐸,3578,五,各,ngak,偔,21
入19鐸,3578,五,各,ngak,堮,22
入19鐸,3578,五,各,ngak,𡓐,23
入19鐸,3578,五,各,ngak,㮙,24
入19鐸,3578,五,各,ngak,湂,25
入19鐸,3579,匹,各,phak,𩔈,1
入19鐸,3579,匹,各,phak,奤,2
入19鐸,3579,匹,各,phak,濼,3
入19鐸,3579,匹,各,phak,䨰,4
入19鐸,3579,匹,各,phak,粕,5
入19鐸,3579,匹,各,phak,膊,6
入19鐸,3579,匹,各,phak,𦢸,7
入19鐸,3579,匹,各,phak,䪙,8
入19鐸,3579,匹,各,phak,搏,9
入19鐸,3579,匹,各,phak,胉,10
入19鐸,3579,匹,各,phak,蒪,11
入19鐸,3579,匹,各,phak,𥴮,12
入19鐸,3579,匹,各,phak,𦿍,13
入19鐸,3579,匹,各,phak,𦥭,14
入19鐸,3579,匹,各,phak,𦐦,15
入19鐸,3580,烏,各,qak,惡,1
入19鐸,3580,烏,各,qak,𢙣,2
入19鐸,3580,烏,各,qak,堊,3
入19鐸,3580,烏,各,qak,蝁,4
入19鐸,3581,傍,各,bak,泊,1
入19鐸,3581,傍,各,bak,亳,2
入19鐸,3581,傍,各,bak,箔,3
入19鐸,3581,傍,各,bak,薄,4
入19鐸,3581,傍,各,bak,礴,5
入19鐸,3581,傍,各,bak,簿,6
入19鐸,3581,傍,各,bak,𩍿,7
入19鐸,3581,傍,各,bak,鑮,8
入19鐸,3581,傍,各,bak,踄,9
入19鐸,3581,傍,各,bak,𩽛,10
入19鐸,3581,傍,各,bak,䭦,11
入19鐸,3582,呵,各,hak,𦞦,1
入19鐸,3582,呵,各,hak,鄗,2
入19鐸,3582,呵,各,hak,壑,3
入19鐸,3582,呵,各,hak,㕡,4
入19鐸,3582,呵,各,hak,蠚,5
入19鐸,3582,呵,各,hak,謞,6
入19鐸,3582,呵,各,hak,郝,7
入19鐸,3582,呵,各,hak,鰝,8
入19鐸,3582,呵,各,hak,熇,9
入19鐸,3582,呵,各,hak,嗃,10
入19鐸,3582,呵,各,hak,矐,11
入19鐸,3583,蘇,各,sak,索,1
入19鐸,3583,蘇,各,sak,𢱢,2
入19鐸,3583,蘇,各,sak,溹,3
入19鐸,3583,蘇,各,sak,𩌈,4
入19鐸,3583,蘇,各,sak,𦵫,5
入19鐸,3583,蘇,各,sak,㮦,6
入19鐸,3584,下,各,ghak,涸,1
入19鐸,3584,下,各,ghak,鶴,2
入19鐸,3584,下,各,ghak,貈,3
入19鐸,3584,下,各,ghak,貉,4
入19鐸,3584,下,各,ghak,狢,5
入19鐸,3584,下,各,ghak,𠗂,6
入19鐸,3584,下,各,ghak,佫,7
入19鐸,3584,下,各,ghak,䮤,8
入19鐸,3584,下,各,ghak,𥉑,9
入19鐸,3584,下,各,ghak,䅂,10
入19鐸,3584,下,各,ghak,䶅,11
入19鐸,3585,在,各,zak,昨,1
入19鐸,3585,在,各,zak,酢,2
入19鐸,3585,在,各,zak,莋,3
入19鐸,3585,在,各,zak,怍,4
入19鐸,3585,在,各,zak,𣫞,5
入19鐸,3585,在,各,zak,鑿,6
入19鐸,3585,在,各,zak,笮,7
入19鐸,3585,在,各,zak,筰,8
入19鐸,3585,在,各,zak,柞,9
入19鐸,3585,在,各,zak,㸲,10
入19鐸,3585,在,各,zak,岝,11
入19鐸,3585,在,各,zak,䣢,12
入19鐸,3585,在,各,zak,飵,13
入19鐸,3585,在,各,zak,𦁎,14
入19鐸,3585,在,各,zak,𢂃,15
入19鐸,3585,在,各,zak,䋏,16
入19鐸,3585,在,各,zak,秨,17
入19鐸,3585,在,各,zak,砟,18
入19鐸,3585,在,各,zak,葃,19
入19鐸,3585,在,各,zak,鈼,20
入19鐸,3586,補,各,pak,博,1
入19鐸,3586,補,各,pak,髆,2
入19鐸,3586,補,各,pak,搏,3
入19鐸,3586,補,各,pak,爆,4
入19鐸,3586,補,各,pak,鎛,5
入19鐸,3586,補,各,pak,㗘,6
入19鐸,3586,補,各,pak,𪙍,7
入19鐸,3586,補,各,pak,襮,8
入19鐸,3586,補,各,pak,鑮,9
入19鐸,3586,補,各,pak,簙,10
入19鐸,3586,補,各,pak,䗚,11
入19鐸,3586,補,各,pak,猼,12
入19鐸,3586,補,各,pak,䍸,13
入19鐸,3586,補,各,pak,欂,14
入19鐸,3586,補,各,pak,𩌏,15
入19鐸,3586,補,各,pak,溥,16
入19鐸,3586,補,各,pak,䶈,17
入19鐸,3586,補,各,pak,餺,18
入19鐸,3586,補,各,pak,䙏,19
入19鐸,3586,補,各,pak,𥴮,20
入19鐸,3587,奴,各,nak,諾,1
入19鐸,3588,虛,郭,huak,霍,1
入19鐸,3588,虛,郭,huak,靃,2
入19鐸,3588,虛,郭,huak,霩,3
入19鐸,3588,虛,郭,huak,䁨,4
入19鐸,3588,虛,郭,huak,藿,5
入19鐸,3588,虛,郭,huak,矐,6
入19鐸,3588,虛,郭,huak,彉,7
入19鐸,3588,虛,郭,huak,彍,8
入19鐸,3588,虛,郭,huak,攉,9
入19鐸,3588,虛,郭,huak,瀖,10
入19鐸,3588,虛,郭,huak,劐,11
入19鐸,3588,虛,郭,huak,癨,12
入19鐸,3589,古,博,kuak,郭,1
入19鐸,3589,古,博,kuak,𩫏,2
入19鐸,3589,古,博,kuak,𨟍,3
入19鐸,3589,古,博,kuak,崞,4
入19鐸,3589,古,博,kuak,椁,5
入19鐸,3589,古,博,kuak,槨,6
入19鐸,3589,古,博,kuak,彉,7
入19鐸,3589,古,博,kuak,彍,8
入19鐸,3589,古,博,kuak,埻,9
入19鐸,3589,古,博,kuak,𦘅,10
入19鐸,3590,烏,郭,quak,雘,1
入19鐸,3590,烏,郭,quak,蠖,2
入19鐸,3590,烏,郭,quak,𩟓,3
入19鐸,3590,烏,郭,quak,臒,4
入19鐸,3590,烏,郭,quak,鸌,5
入19鐸,3590,烏,郭,quak,嬳,6
入19鐸,3591,胡,郭,ghuak,穫,1
入19鐸,3591,胡,郭,ghuak,鑊,2
入19鐸,3591,胡,郭,ghuak,㦜,3
入19鐸,3591,胡,郭,ghuak,檴,4
入19鐸,3591,胡,郭,ghuak,𤐰,5
入19鐸,3591,胡,郭,ghuak,濩,6
入19鐸,3591,胡,郭,ghuak,擭,7
入19鐸,3591,胡,郭,ghuak,䨥,8
入19鐸,3591,胡,郭,ghuak,𤻙,9
入19鐸,3591,胡,郭,ghuak,𢋒,10
入19鐸,3592,苦,郭,khuak,廓,1
入19鐸,3592,苦,郭,khuak,鞹,2
入19鐸,3592,苦,郭,khuak,漷,3
入19鐸,3592,苦,郭,khuak,𠠎,4
入19鐸,3592,苦,郭,khuak,籗,5
入19鐸,3592,苦,郭,khuak,噋,6
入19鐸,3593,五,郭,nguak,瓁,1
入19鐸,3594,盧,穫,luak,硦,1
入19鐸,3595,祖,郭,cuak,㘀,1
入20陌,3596,莫,白,mrak,陌,1
入20陌,3596,莫,白,mrak,帞,2
入20陌,3596,莫,白,mrak,袹,3
入20陌,3596,莫,白,mrak,𡠜,4
入20陌,3596,莫,白,mrak,𡖶,5
入20陌,3596,莫,白,mrak,貘,6
入20陌,3596,莫,白,mrak,蛨,7
入20陌,3596,莫,白,mrak,貊,8
入20陌,3596,莫,白,mrak,佰,9
入20陌,3596,莫,白,mrak,驀,10
入20陌,3596,莫,白,mrak,㹮,11
入20陌,3596,莫,白,mrak,𩢷,12
入20陌,3596,莫,白,mrak,嗼,13
入20陌,3596,莫,白,mrak,貉,14
入20陌,3596,莫,白,mrak,洦,15
入20陌,3596,莫,白,mrak,𢫦,16
入20陌,3596,莫,白,mrak,𧻙,17
入20陌,3596,莫,白,mrak,銆,18
入20陌,3597,陟,格,trak,磔,1
入20陌,3597,陟,格,trak,虴,2
入20陌,3597,陟,格,trak,舴,3
入20陌,3597,陟,格,trak,𤜤,4
入20陌,3597,陟,格,trak,𪄱,5
入20陌,3597,陟,格,trak,馲,6
入20陌,3597,陟,格,trak,𩑒,7
入20陌,3597,陟,格,trak,𪐏,8
入20陌,3597,陟,格,trak,嫡,9
入20陌,3597,陟,格,trak,𥧮,10
入20陌,3597,陟,格,trak,杔,11
入20陌,3598,傍,陌,brak,白,1
入20陌,3598,傍,陌,brak,帛,2
入20陌,3598,傍,陌,brak,舶,3
入20陌,3598,傍,陌,brak,鮊,4
入20陌,3598,傍,陌,brak,𦰬,5
入20陌,3599,博,陌,prak,伯,1
入20陌,3599,博,陌,prak,迫,2
入20陌,3599,博,陌,prak,敀,3
入20陌,3599,博,陌,prak,百,4
入20陌,3599,博,陌,prak,柏,5
入20陌,3599,博,陌,prak,湐,6
入20陌,3599,博,陌,prak,𦯉,7
入20陌,3599,博,陌,prak,㼟,8
入20陌,3600,奇,逆,giek,劇,1
入20陌,3600,奇,逆,giek,屐,2
入20陌,3600,奇,逆,giek,𨍺,3
入20陌,3600,奇,逆,giek,谻,4
入20陌,3600,奇,逆,giek,𢜭,5
入20陌,3600,奇,逆,giek,㘌,6
入20陌,3601,几,劇,kiek,戟,1
入20陌,3601,几,劇,kiek,撠,2
入20陌,3601,几,劇,kiek,𦻝,3
入20陌,3601,几,劇,kiek,𤜾,4
入20陌,3601,几,劇,kiek,谻,5
入20陌,3601,几,劇,kiek,丮,6
入20陌,3601,几,劇,kiek,𢜭,7
入20陌,3601,几,劇,kiek,𩯋,8
入20陌,3602,山,戟,sriek,𡩡,1
入20陌,3602,山,戟,sriek,索,2
入20陌,3602,山,戟,sriek,䞽,3
入20陌,3602,山,戟,sriek,溹,4
入20陌,3602,山,戟,sriek,䂹,5
入20陌,3602,山,戟,sriek,𥻨,6
入20陌,3603,測,戟,chriek,柵,1
入20陌,3603,測,戟,chriek,䜺,2
入20陌,3603,測,戟,chriek,簎,3
入20陌,3604,胡,伯,ghruak,嚄,1
入20陌,3604,胡,伯,ghruak,𡄴,2
入20陌,3605,側,伯,crak,嘖,1
入20陌,3605,側,伯,crak,迮,2
入20陌,3605,側,伯,crak,窄,3
入20陌,3605,側,伯,crak,笮,4
入20陌,3605,側,伯,crak,㳻,5
入20陌,3605,側,伯,crak,諎,6
入20陌,3605,側,伯,crak,舴,7
入20陌,3605,側,伯,crak,蚱,8
入20陌,3606,鋤,陌,zrak,齚,1
入20陌,3606,鋤,陌,zrak,齰,2
入20陌,3606,鋤,陌,zrak,咋,3
入20陌,3606,鋤,陌,zrak,泎,4
入20陌,3606,鋤,陌,zrak,岝,5
入20陌,3607,綺,戟,khiek,隙,1
入20陌,3607,綺,戟,khiek,郤,2
入20陌,3607,綺,戟,khiek,綌,3
入20陌,3607,綺,戟,khiek,𠊬,4
入20陌,3607,綺,戟,khiek,𧯈,5
入20陌,3607,綺,戟,khiek,𡭴,6
入20陌,3607,綺,戟,khiek,𠶸,7
入20陌,3608,五,陌,ngrak,額,1
入20陌,3608,五,陌,ngrak,頟,2
入20陌,3608,五,陌,ngrak,䱮,3
入20陌,3608,五,陌,ngrak,峉,4
入20陌,3608,五,陌,ngrak,詻,5
入20陌,3608,五,陌,ngrak,䩹,6
入20陌,3609,宜,戟,ngiek,逆,1
入20陌,3609,宜,戟,ngiek,屰,2
入20陌,3609,宜,戟,ngiek,縌,3
入20陌,3609,宜,戟,ngiek,㘙,4
入20陌,3609,宜,戟,ngiek,𥿬,5
入20陌,3609,宜,戟,ngiek,𠱘,6
入20陌,3610,苦,格,khrak,客,1
入20陌,3610,苦,格,khrak,喀,2
入20陌,3610,苦,格,khrak,礊,3
入20陌,3610,苦,格,khrak,揢,4
入20陌,3611,烏,格,qrak,啞,1
入20陌,3611,烏,格,qrak,𩚬,2
入20陌,3612,許,郤,hiek,虩,1
入20陌,3613,丑,格,thrak,坼,1
入20陌,3613,丑,格,thrak,䞣,2
入20陌,3613,丑,格,thrak,𩑒,3
入20陌,3613,丑,格,thrak,㿭,4
入20陌,3613,丑,格,thrak,𤖴,5
入20陌,3613,丑,格,thrak,𩎚,6
入20陌,3614,乙,白,qruak,䪝,1
入20陌,3615,普,伯,phrak,拍,1
入20陌,3615,普,伯,phrak,魄,2
入20陌,3615,普,伯,phrak,怕,3
入20陌,3615,普,伯,phrak,皛,4
入20陌,3615,普,伯,phrak,敀,5
入20陌,3615,普,伯,phrak,𠓗,6
入20陌,3615,普,伯,phrak,珀,7
入20陌,3615,普,伯,phrak,𧻙,8
入20陌,3615,普,伯,phrak,𤖼,9
入20陌,3615,普,伯,phrak,洦,10
入20陌,3616,呼,格,hrak,赫,1
入20陌,3616,呼,格,hrak,爀,2
入20陌,3616,呼,格,hrak,嚇,3
入20陌,3616,呼,格,hrak,𢅰,4
入20陌,3616,呼,格,hrak,𥋿,5
入20陌,3617,胡,格,ghrak,垎,1
入20陌,3617,胡,格,ghrak,䞦,2
入20陌,3617,胡,格,ghrak,楁,3
入20陌,3617,胡,格,ghrak,𨍇,4
入20陌,3618,古,伯,krak,格,1
入20陌,3618,古,伯,krak,𢓜,2
入20陌,3618,古,伯,krak,茖,3
入20陌,3618,古,伯,krak,骼,4
入20陌,3618,古,伯,krak,觡,5
入20陌,3618,古,伯,krak,𩹺,6
入20陌,3618,古,伯,krak,鵅,7
入20陌,3618,古,伯,krak,挌,8
入20陌,3618,古,伯,krak,㦴,9
入20陌,3618,古,伯,krak,蛒,10
入20陌,3618,古,伯,krak,𪌣,11
入20陌,3618,古,伯,krak,𢼛,12
入20陌,3618,古,伯,krak,𩹿,13
入20陌,3618,古,伯,krak,鉻,14
入20陌,3619,虎,伯,hruak,謋,1
入20陌,3619,虎,伯,hruak,諕,2
入20陌,3619,虎,伯,hruak,漷,3
入20陌,3619,虎,伯,hruak,砉,4
入20陌,3619,虎,伯,hruak,𦒧,5
入20陌,3619,虎,伯,hruak,湱,6
入20陌,3619,虎,伯,hruak,硅,7
入20陌,3619,虎,伯,hruak,𢝇,8
入20陌,3620,場,伯,drak,宅,1
入20陌,3620,場,伯,drak,㡯,2
入20陌,3620,場,伯,drak,擇,3
入20陌,3620,場,伯,drak,澤,4
入20陌,3620,場,伯,drak,𪀥,5
入20陌,3620,場,伯,drak,翟,6
入20陌,3620,場,伯,drak,䕪,7
入20陌,3620,場,伯,drak,檡,8
入20陌,3620,場,伯,drak,鸅,9
入20陌,3620,場,伯,drak,𩏪,10
入20陌,3620,場,伯,drak,蠌,11
入20陌,3620,場,伯,drak,襗,12
入20陌,3620,場,伯,drak,𤂥,13
入20陌,3621,古,伯,kruak,虢,1
入20陌,3621,古,伯,kruak,𢼛,2
入20陌,3621,古,伯,kruak,㶁,3
入20陌,3621,古,伯,kruak,𧭣,4
入20陌,3621,古,伯,kruak,唬,5
入20陌,3622,一,虢,qruak,擭,1
入20陌,3622,一,虢,qruak,濩,2
入20陌,3622,一,虢,qruak,彠,3
入20陌,3622,一,虢,qruak,䪝,4
入20陌,3622,一,虢,qruak,㠛,5
入20陌,3623,女,白,nrak,蹃,1
入20陌,3623,女,白,nrak,搦,2
入20陌,3624,丘,擭,khruak,𧍕,1
入20陌,3624,丘,擭,khruak,𠠎,2
入20陌,3625,弼,戟,biek,欂,1
入20陌,3625,弼,戟,biek,𣝍,2
入21麥,3626,莫,獲,mrek,麥,1
入21麥,3626,莫,獲,mrek,𧖴,2
入21麥,3626,莫,獲,mrek,脈,3
入21麥,3626,莫,獲,mrek,脉,4
入21麥,3626,莫,獲,mrek,衇,5
入21麥,3626,莫,獲,mrek,霢,6
入21麥,3626,莫,獲,mrek,眽,7
入21麥,3626,莫,獲,mrek,覛,8
入21麥,3626,莫,獲,mrek,𧡒,9
入21麥,3627,胡,麥,ghruek,獲,1
入21麥,3627,胡,麥,ghruek,畫,2
入21麥,3627,胡,麥,ghruek,嫿,3
入21麥,3627,胡,麥,ghruek,劃,4
入21麥,3627,胡,麥,ghruek,鱯,5
入21麥,3627,胡,麥,ghruek,彠,6
入21麥,3627,胡,麥,ghruek,㗲,7
入21麥,3627,胡,麥,ghruek,咟,8
入21麥,3628,古,獲,kruek,蟈,1
入21麥,3628,古,獲,kruek,馘,2
入21麥,3628,古,獲,kruek,聝,3
入21麥,3628,古,獲,kruek,幗,4
入21麥,3628,古,獲,kruek,膕,5
入21麥,3628,古,獲,kruek,𩪐,6
入21麥,3628,古,獲,kruek,埻,7
入21麥,3628,古,獲,kruek,摑,8
入21麥,3628,古,獲,kruek,漍,9
入21麥,3628,古,獲,kruek,𢹖,10
入21麥,3628,古,獲,kruek,䂸,11
入21麥,3628,古,獲,kruek,慖,12
入21麥,3628,古,獲,kruek,嘓,13
入21麥,3628,古,獲,kruek,䬎,14
入21麥,3628,古,獲,kruek,讗,15
入21麥,3628,古,獲,kruek,𧖻,16
入21麥,3629,博,厄,prek,檗,1
入21麥,3629,博,厄,prek,擘,2
入21麥,3629,博,厄,prek,薜,3
入21麥,3629,博,厄,prek,𤖟,4
入21麥,3629,博,厄,prek,糪,5
入21麥,3630,蒲,革,brek,䌟,1
入21麥,3630,蒲,革,brek,繴,2
入21麥,3630,蒲,革,brek,𦌠,3
入21麥,3630,蒲,革,brek,欂,4
入21麥,3631,士,革,zrek,賾,1
入21麥,3631,士,革,zrek,鰿,2
入21麥,3631,士,革,zrek,葃,3
入21麥,3631,士,革,zrek,㣱,4
入21麥,3631,士,革,zrek,矠,5
入21麥,3631,士,革,zrek,耫,6
入21麥,3631,士,革,zrek,嘖,7
入21麥,3632,側,革,crek,責,1
入21麥,3632,側,革,crek,𩔳,2
入21麥,3632,側,革,crek,簀,3
入21麥,3632,側,革,crek,幘,4
入21麥,3632,側,革,crek,嘖,5
入21麥,3632,側,革,crek,謮,6
入21麥,3632,側,革,crek,債,7
入21麥,3632,側,革,crek,𧐐,8
入21麥,3632,側,革,crek,𦟜,9
入21麥,3632,側,革,crek,嫧,10
入21麥,3632,側,革,crek,咋,11
入21麥,3633,查,獲,zruek,䞰,1
入21麥,3633,查,獲,zruek,䟄,2
入21麥,3634,楚,革,chrek,策,1
入21麥,3634,楚,革,chrek,冊,2
入21麥,3634,楚,革,chrek,笧,3
入21麥,3634,楚,革,chrek,嫧,4
入21麥,3634,楚,革,chrek,䶦,5
入21麥,3634,楚,革,chrek,筴,6
入21麥,3634,楚,革,chrek,𣌧,7
入21麥,3634,楚,革,chrek,矠,8
入21麥,3634,楚,革,chrek,憡,9
入21麥,3634,楚,革,chrek,皟,10
入21麥,3634,楚,革,chrek,㥽,11
入21麥,3634,楚,革,chrek,𧶷,12
入21麥,3634,楚,革,chrek,拺,13
入21麥,3634,楚,革,chrek,柵,14
入21麥,3635,楷,革,khrek,礊,1
入21麥,3635,楷,革,khrek,𩱘,2
入21麥,3635,楷,革,khrek,䙐,3
入21麥,3635,楷,革,khrek,緙,4
入21麥,3635,楷,革,khrek,罊,5
入21麥,3635,楷,革,khrek,諽,6
入21麥,3636,呼,麥,hruek,剨,1
入21麥,3636,呼,麥,hruek,繣,2
入21麥,3636,呼,麥,hruek,𦑌,3
入21麥,3636,呼,麥,hruek,㦎,4
入21麥,3636,呼,麥,hruek,劃,5
入21麥,3636,呼,麥,hruek,捇,6
入21麥,3636,呼,麥,hruek,掝,7
入21麥,3636,呼,麥,hruek,㖪,8
入21麥,3636,呼,麥,hruek,礊,9
入21麥,3636,呼,麥,hruek,䐸,10
入21麥,3636,呼,麥,hruek,焃,11
入21麥,3636,呼,麥,hruek,㩇,12
入21麥,3636,呼,麥,hruek,𢄶,13
入21麥,3636,呼,麥,hruek,𨐶,14
入21麥,3636,呼,麥,hruek,𥊮,15
入21麥,3636,呼,麥,hruek,湱,16
入21麥,3636,呼,麥,hruek,𤷇,17
入21麥,3636,呼,麥,hruek,䦝,18
入21麥,3636,呼,麥,hruek,𤁹,19
入21麥,3636,呼,麥,hruek,䬉,20
入21麥,3636,呼,麥,hruek,𠜻,21
入21麥,3637,下,革,ghrek,覈,1
入21麥,3637,下,革,ghrek,繳,2
入21麥,3637,下,革,ghrek,䃒,3
入21麥,3637,下,革,ghrek,翮,4
入21麥,3637,下,革,ghrek,㮝,5
入21麥,3637,下,革,ghrek,核,6
入21麥,3637,下,革,ghrek,𤈧,7
入21麥,3637,下,革,ghrek,滆,8
入21麥,3637,下,革,ghrek,蒚,9
入21麥,3638,古,核,krek,隔,1
入21麥,3638,古,核,krek,膈,2
入21麥,3638,古,核,krek,搹,3
入21麥,3638,古,核,krek,鬲,4
入21麥,3638,古,核,krek,槅,5
入21麥,3638,古,核,krek,革,6
入21麥,3638,古,核,krek,𥴩,7
入21麥,3638,古,核,krek,𢡍,8
入21麥,3638,古,核,krek,諽,9
入21麥,3638,古,核,krek,䪂,10
入21麥,3638,古,核,krek,𧈑,11
入21麥,3638,古,核,krek,䨣,12
入21麥,3638,古,核,krek,𥉅,13
入21麥,3638,古,核,krek,𦑜,14
入21麥,3638,古,核,krek,𩹺,15
入21麥,3638,古,核,krek,嗝,16
入21麥,3639,陟,革,trek,摘,1
入21麥,3639,陟,革,trek,謫,2
入21麥,3639,陟,革,trek,讁,3
入21麥,3639,陟,革,trek,𤟍,4
入21麥,3639,陟,革,trek,棏,5
入21麥,3639,陟,革,trek,𡇠,6
入21麥,3639,陟,革,trek,䊞,7
入21麥,3639,陟,革,trek,厇,8
入21麥,3639,陟,革,trek,矺,9
入21麥,3640,於,革,qrek,戹,1
入21麥,3640,於,革,qrek,厄,2
入21麥,3640,於,革,qrek,搤,3
入21麥,3640,於,革,qrek,㧖,4
入21麥,3640,於,革,qrek,軶,5
入21麥,3640,於,革,qrek,阸,6
入21麥,3640,於,革,qrek,豟,7
入21麥,3640,於,革,qrek,呝,8
入21麥,3640,於,革,qrek,𪕶,9
入21麥,3640,於,革,qrek,貖,10
入21麥,3640,於,革,qrek,蚅,11
入21麥,3640,於,革,qrek,𩚬,12
入21麥,3640,於,革,qrek,啞,13
入21麥,3640,於,革,qrek,𧠞,14
入21麥,3641,山,責,srek,栜,1
入21麥,3641,山,責,srek,𣽤,2
入21麥,3641,山,責,srek,㾊,3
入21麥,3641,山,責,srek,䨛,4
入21麥,3641,山,責,srek,摵,5
入21麥,3641,山,責,srek,愬,6
入21麥,3641,山,責,srek,擌,7
入21麥,3641,山,責,srek,拺,8
入21麥,3641,山,責,srek,𡩡,9
入21麥,3641,山,責,srek,索,10
入21麥,3641,山,責,srek,溹,11
入21麥,3641,山,責,srek,𩊯,12
入21麥,3641,山,責,srek,虩,13
入21麥,3641,山,責,srek,㳻,14
入21麥,3642,普,麥,phrek,𢶉,1
入21麥,3642,普,麥,phrek,糪,2
入21麥,3643,五,革,ngrek,虉,1
入21麥,3643,五,革,ngrek,鳽,2
入21麥,3643,五,革,ngrek,䩹,3
入21麥,3643,五,革,ngrek,㣂,4
入21麥,3644,力,摘,lrek,礐,1
入21麥,3644,力,摘,lrek,𥖪,2
入21麥,3645,簪,摑,cruek,㩇,1
入21麥,3646,砂,獲,sruek,𢷾,1
入21麥,3647,求,獲,gruek,𧾛,1
入21麥,3648,尼,戹,nrek,疒,1
入21麥,3648,尼,戹,nrek,䭆,2
入21麥,3648,尼,戹,nrek,眲,3
入22昔,3649,思,積,siek,昔,1
入22昔,3649,思,積,siek,𦠡,2
入22昔,3649,思,積,siek,腊,3
入22昔,3649,思,積,siek,惜,4
入22昔,3649,思,積,siek,潟,5
入22昔,3649,思,積,siek,磶,6
入22昔,3649,思,積,siek,舄,7
入22昔,3649,思,積,siek,𩍆,8
入22昔,3649,思,積,siek,蕮,9
入22昔,3649,思,積,siek,鬄,10
入22昔,3649,思,積,siek,䯜,11
入22昔,3649,思,積,siek,𩾼,12
入22昔,3649,思,積,siek,焟,13
入22昔,3649,思,積,siek,棤,14
入22昔,3650,資,昔,ciek,積,1
入22昔,3650,資,昔,ciek,脊,2
入22昔,3650,資,昔,ciek,蹐,3
入22昔,3650,資,昔,ciek,借,4
入22昔,3650,資,昔,ciek,迹,5
入22昔,3650,資,昔,ciek,跡,6
入22昔,3650,資,昔,ciek,𨒪,7
入22昔,3650,資,昔,ciek,踖,8
入22昔,3650,資,昔,ciek,𪃹,9
入22昔,3650,資,昔,ciek,鰿,10
入22昔,3650,資,昔,ciek,𧐐,11
入22昔,3650,資,昔,ciek,𩺀,12
入22昔,3650,資,昔,ciek,鯽,13
入22昔,3650,資,昔,ciek,蹟,14
入22昔,3650,資,昔,ciek,㵶,15
入22昔,3650,資,昔,ciek,襀,16
入22昔,3650,資,昔,ciek,䃊,17
入22昔,3650,資,昔,ciek,庴,18
入22昔,3651,伊,昔,qjek,益,1
入22昔,3651,伊,昔,qjek,謚,2
入22昔,3651,伊,昔,qjek,嗌,3
入22昔,3651,伊,昔,qjek,𨜶,4
入22昔,3651,伊,昔,qjek,齸,5
